2021-08-04 19:00:59 startup archives install
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:20 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status unpacked libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status half-configured libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 status installed libsane-common:all 1.0.25+git20150528-1ubuntu2.16.04.3
2022-05-12 06:44:21 configure libspeex1:amd64 1.2~rc1.2-1ubuntu1 <none>
2022-05-12 06:44:21 status unpacked libspeex1:amd64 1.2~rc1.2-1ubuntu1
2022-05-12 06:44:21 status half-configured libspeex1:amd64 1.2~rc1.2-1ubuntu1
2022-05-12 06:44:21 status installed libspeex1:amd64 1.2~rc1.2-1ubuntu1
2022-05-12 06:44:21 configure libtheora0:amd64 1.1.1+dfsg.1-8 <none>
2022-05-12 06:44:21 status unpacked libtheora0:amd64 1.1.1+dfsg.1-8
2022-05-12 06:44:21 status half-configured libtheora0:amd64 1.1.1+dfsg.1-8
2022-05-12 06:44:21 status installed libtheora0:amd64 1.1.1+dfsg.1-8
2022-05-12 06:44:21 configure libshout3:amd64 2.3.1-3 <none>
2022-05-12 06:44:21 status unpacked libshout3:amd64 2.3.1-3
2022-05-12 06:44:21 status half-configured libshout3:amd64 2.3.1-3
2022-05-12 06:44:21 status installed libshout3:amd64 2.3.1-3
2022-05-12 06:44:21 configure libxcomposite1:amd64 1:0.4.4-1 <none>
2022-05-12 06:44:21 status unpacked libxcomposite1:amd64 1:0.4.4-1
2022-05-12 06:44:21 status half-configured libxcomposite1:amd64 1:0.4.4-1
2022-05-12 06:44:21 status installed libxcomposite1:amd64 1:0.4.4-1
2022-05-12 06:44:21 configure libxdamage1:amd64 1:1.1.4-2 <none>
2022-05-12 06:44:21 status unpacked libxdamage1:amd64 1:1.1.4-2
2022-05-12 06:44:21 status half-configured libxdamage1:amd64 1:1.1.4-2
2022-05-12 06:44:21 status installed libxdamage1:amd64 1:1.1.4-2
2022-05-12 06:44:21 configure libxfixes3:amd64 1:5.0.1-2 <none>
2022-05-12 06:44:21 status unpacked libxfixes3:amd64 1:5.0.1-2
2022-05-12 06:44:21 status half-configured libxfixes3:amd64 1:5.0.1-2
2022-05-12 06:44:21 status installed libxfixes3:amd64 1:5.0.1-2
2022-05-12 06:44:21 configure libxrender1:amd64 1:0.9.9-0ubuntu1 <none>
2022-05-12 06:44:21 status unpacked libxrender1:amd64 1:0.9.9-0ubuntu1
2022-05-12 06:44:21 status half-configured libxrender1:amd64 1:0.9.9-0ubuntu1
2022-05-12 06:44:21 status installed libxrender1:amd64 1:0.9.9-0ubuntu1
2022-05-12 06:44:21 configure libxft2:amd64 2.3.2-1 <none>
2022-05-12 06:44:21 status unpacked libxft2:amd64 2.3.2-1
2022-05-12 06:44:21 status half-configured libxft2:amd64 2.3.2-1
2022-05-12 06:44:21 status installed libxft2:amd64 2.3.2-1
2022-05-12 06:44:21 configure libxinerama1:amd64 2:1.1.3-1 <none>
2022-05-12 06:44:21 status unpacked libxinerama1:amd64 2:1.1.3-1
2022-05-12 06:44:21 status half-configured libxinerama1:amd64 2:1.1.3-1
2022-05-12 06:44:21 status installed libxinerama1:amd64 2:1.1.3-1
2022-05-12 06:44:21 configure libxshmfence1:amd64 1.2-1 <none>
2022-05-12 06:44:21 status unpacked libxshmfence1:amd64 1.2-1
2022-05-12 06:44:21 status half-configured libxshmfence1:amd64 1.2-1
2022-05-12 06:44:21 status installed libxshmfence1:amd64 1.2-1
2022-05-12 06:44:21 configure x11-common:all 1:7.7+13ubuntu3.1 <none>
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status triggers-pending systemd:amd64 229-4ubuntu21.31
2022-05-12 06:44:21 status unpacked x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:21 status half-configured x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:22 status installed x11-common:all 1:7.7+13ubuntu3.1
2022-05-12 06:44:22 configure libxtst6:amd64 2:1.2.2-1 <none>
2022-05-12 06:44:22 status unpacked libxtst6:amd64 2:1.2.2-1
2022-05-12 06:44:22 status half-configured libxtst6:amd64 2:1.2.2-1
2022-05-12 06:44:22 status installed libxtst6:amd64 2:1.2.2-1
2022-05-12 06:44:22 configure libxv1:amd64 2:1.0.10-1 <none>
2022-05-12 06:44:22 status unpacked libxv1:amd64 2:1.0.10-1
2022-05-12 06:44:22 status half-configured libxv1:amd64 2:1.0.10-1
2022-05-12 06:44:22 status installed libxv1:amd64 2:1.0.10-1
2022-05-12 06:44:22 configure libxxf86vm1:amd64 1:1.1.4-1 <none>
2022-05-12 06:44:22 status unpacked libxxf86vm1:amd64 1:1.1.4-1
2022-05-12 06:44:22 status half-configured libxxf86vm1:amd64 1:1.1.4-1
2022-05-12 06:44:22 status installed libxxf86vm1:amd64 1:1.1.4-1
2022-05-12 06:44:22 configure libtxc-dxtn-s2tc0:amd64 0~git20131104-1.1 <none>
2022-05-12 06:44:22 status unpacked libtxc-dxtn-s2tc0:amd64 0~git20131104-1.1
2022-05-12 06:44:22 status half-configured libtxc-dxtn-s2tc0:amd64 0~git20131104-1.1
2022-05-12 06:44:22 status installed libtxc-dxtn-s2tc0:amd64 0~git20131104-1.1
2022-05-12 06:44:22 configure libtext-iconv-perl:amd64 1.7-5build4 <none>
2022-05-12 06:44:22 status unpacked libtext-iconv-perl:amd64 1.7-5build4
2022-05-12 06:44:22 status half-configured libtext-iconv-perl:amd64 1.7-5build4
2022-05-12 06:44:22 status installed libtext-iconv-perl:amd64 1.7-5build4
2022-05-12 06:44:22 configure xkb-data:all 2.16-1ubuntu1 <none>
2022-05-12 06:44:22 status unpacked xkb-data:all 2.16-1ubuntu1
2022-05-12 06:44:22 status half-configured xkb-data:all 2.16-1ubuntu1
2022-05-12 06:44:22 status installed xkb-data:all 2.16-1ubuntu1
2022-05-12 06:44:22 configure libdrm-common:all 2.4.91-2~16.04.1 <none>
2022-05-12 06:44:22 status unpacked libdrm-common:all 2.4.91-2~16.04.1
2022-05-12 06:44:22 status half-configured libdrm-common:all 2.4.91-2~16.04.1
2022-05-12 06:44:22 status installed libdrm-common:all 2.4.91-2~16.04.1
2022-05-12 06:44:22 configure libdrm2:amd64 2.4.91-2~16.04.1 <none>
2022-05-12 06:44:22 status unpacked libdrm2:amd64 2.4.91-2~16.04.1
2022-05-12 06:44:22 status half-configured libdrm2:amd64 2.4.91-2~16.04.1
2022-05-12 06:44:22 status installed libdrm2:amd64 2.4.91-2~16.04.1
2022-05-12 06:44:22 configure libelf1:amd64 0.165-3ubuntu1.2 <none>
2022-05-12 06:44:22 status unpacked libelf1:amd64 0.165-3ubuntu1.2
2022-05-12 06:44:22 status half-configured libelf1:amd64 0.165-3ubuntu1.2
2022-05-12 06:44:22 status installed libelf1:amd64 0.165-3ubuntu1.2
2022-05-12 06:44:22 configure libpam-systemd:amd64 229-4ubuntu21.31 <none>
2022-05-12 06:44:22 status unpacked libpam-systemd:amd64 229-4ubuntu21.31
2022-05-12 06:44:22 status half-configured libpam-systemd:amd64 229-4ubuntu21.31
2022-05-12 06:44:22 status installed libpam-systemd:amd64 229-4ubuntu21.31
2022-05-12 06:44:22 configure libpolkit-gobject-1-0:amd64 0.105-14.1ubuntu0.5 <none>
2022-05-12 06:44:22 status unpacked libpolkit-gobject-1-0:amd64 0.105-14.1ubuntu0.5
2022-05-12 06:44:22 status half-configured libpolkit-gobject-1-0:amd64 0.105-14.1ubuntu0.5
2022-05-12 06:44:22 status installed libpolkit-gobject-1-0:amd64 0.105-14.1ubuntu0.5
2022-05-12 06:44:22 configure hicolor-icon-theme:all 0.15-0ubuntu1.1 <none>
2022-05-12 06:44:22 status unpacked hicolor-icon-theme:all 0.15-0ubuntu1.1
2022-05-12 06:44:22 status half-configured hicolor-icon-theme:all 0.15-0ubuntu1.1
2022-05-12 06:44:22 status installed hicolor-icon-theme:all 0.15-0ubuntu1.1
2022-05-12 06:44:22 configure libxcb-render0:amd64 1.11.1-1ubuntu1 <none>
2022-05-12 06:44:22 status unpacked libxcb-render0:amd64 1.11.1-1ubuntu1
2022-05-12 06:44:22 status half-configured libxcb-render0:amd64 1.11.1-1ubuntu1
2022-05-12 06:44:22 status installed libxcb-render0:amd64 1.11.1-1ubuntu1
2022-05-12 06:44:22 configure libxcb-shm0:amd64 1.11.1-1ubuntu1 <none>
2022-05-12 06:44:22 status unpacked libxcb-shm0:amd64 1.11.1-1ubuntu1
2022-05-12 06:44:22 status half-configured libxcb-shm0:amd64 1.11.1-1ubuntu1
2022-05-12 06:44:22 status installed libxcb-shm0:amd64 1.11.1-1ubuntu1
2022-05-12 06:44:22 configure libcairo2:amd64 1.14.6-1 <none>
2022-05-12 06:44:22 status unpacked libcairo2:amd64 1.14.6-1
2022-05-12 06:44:22 status half-configured libcairo2:amd64 1.14.6-1
2022-05-12 06:44:22 status installed libcairo2:amd64 1.14.6-1
2022-05-12 06:44:22 configure libatk1.0-data:all 2.18.0-1 <none>
2022-05-12 06:44:22 status unpacked libatk1.0-data:all 2.18.0-1
2022-05-12 06:44:22 status half-configured libatk1.0-data:all 2.18.0-1
2022-05-12 06:44:22 status installed libatk1.0-data:all 2.18.0-1
2022-05-12 06:44:22 configure libatk1.0-0:amd64 2.18.0-1 <none>
2022-05-12 06:44:22 status unpacked libatk1.0-0:amd64 2.18.0-1
2022-05-12 06:44:22 status half-configured libatk1.0-0:amd64 2.18.0-1
2022-05-12 06:44:22 status installed libatk1.0-0:amd64 2.18.0-1
2022-05-12 06:44:22 configure libatspi2.0-0:amd64 2.18.3-4ubuntu1 <none>
2022-05-12 06:44:22 status unpacked libatspi2.0-0:amd64 2.18.3-4ubuntu1
2022-05-12 06:44:22 status half-configured libatspi2.0-0:amd64 2.18.3-4ubuntu1
2022-05-12 06:44:22 status installed libatspi2.0-0:amd64 2.18.3-4ubuntu1
2022-05-12 06:44:22 configure libatk-bridge2.0-0:amd64 2.18.1-2ubuntu1 <none>
2022-05-12 06:44:22 status unpacked libatk-bridge2.0-0:amd64 2.18.1-2ubuntu1
2022-05-12 06:44:22 status half-configured libatk-bridge2.0-0:amd64 2.18.1-2ubuntu1
2022-05-12 06:44:22 status installed libatk-bridge2.0-0:amd64 2.18.1-2ubuntu1
2022-05-12 06:44:22 configure libcairo-gobject2:amd64 1.14.6-1 <none>
2022-05-12 06:44:22 status unpacked libcairo-gobject2:amd64 1.14.6-1
2022-05-12 06:44:22 status half-configured libcairo-gobject2:amd64 1.14.6-1
2022-05-12 06:44:22 status installed libcairo-gobject2:amd64 1.14.6-1
2022-05-12 06:44:22 configure liblcms2-2:amd64 2.6-3ubuntu2.1 <none>
2022-05-12 06:44:22 status unpacked liblcms2-2:amd64 2.6-3ubuntu2.1
2022-05-12 06:44:22 status half-configured liblcms2-2:amd64 2.6-3ubuntu2.1
2022-05-12 06:44:22 status installed liblcms2-2:amd64 2.6-3ubuntu2.1
2022-05-12 06:44:22 configure libcolord2:amd64 1.2.12-1ubuntu1 <none>
2022-05-12 06:44:22 status unpacked libcolord2:amd64 1.2.12-1ubuntu1
2022-05-12 06:44:22 status half-configured libcolord2:amd64 1.2.12-1ubuntu1
2022-05-12 06:44:22 status installed libcolord2:amd64 1.2.12-1ubuntu1
2022-05-12 06:44:22 configure libavahi-common-data:amd64 0.6.32~rc+dfsg-1ubuntu2.3 <none>
2022-05-12 06:44:22 status unpacked libavahi-common-data:amd64 0.6.32~rc+dfsg-1ubuntu2.3
2022-05-12 06:44:22 status half-configured libavahi-common-data:amd64 0.6.32~rc+dfsg-1ubuntu2.3
2022-05-12 06:44:22 status installed libavahi-common-data:amd64 0.6.32~rc+dfsg-1ubuntu2.3
2022-05-12 06:44:22 configure libavahi-common3:amd64 0.6.32~rc+dfsg-1ubuntu2.3 <none>
2022-05-12 06:44:22 status unpacked libavahi-common3:amd64 0.6.32~rc+dfsg-1ubuntu2.3
2022-05-12 06:44:22 status half-configured libavahi-common3:amd64 0.6.32~rc+dfsg-1ubuntu2.3
2022-05-12 06:44:22 status installed libavahi-common3:amd64 0.6.32~rc+dfsg-1ubuntu2.3
2022-05-12 06:44:22 configure libavahi-client3:amd64 0.6.32~rc+dfsg-1ubuntu2.3 <none>
2022-05-12 06:44:22 status unpacked libavahi-client3:amd64 0.6.32~rc+dfsg-1ubuntu2.3
2022-05-12 06:44:23 status half-configured libavahi-client3:amd64 0.6.32~rc+dfsg-1ubuntu2.3
2022-05-12 06:44:23 status installed libavahi-client3:amd64 0.6.32~rc+dfsg-1ubuntu2.3
2022-05-12 06:44:23 configure libcups2:amd64 2.1.3-4ubuntu0.11 <none>
2022-05-12 06:44:23 status unpacked libcups2:amd64 2.1.3-4ubuntu0.11
2022-05-12 06:44:23 status half-configured libcups2:amd64 2.1.3-4ubuntu0.11
2022-05-12 06:44:23 status installed libcups2:amd64 2.1.3-4ubuntu0.11
2022-05-12 06:44:23 configure libepoxy0:amd64 1.3.1-1ubuntu0.16.04.2 <none>
2022-05-12 06:44:23 status unpacked libepoxy0:amd64 1.3.1-1ubuntu0.16.04.2
2022-05-12 06:44:23 status half-configured libepoxy0:amd64 1.3.1-1ubuntu0.16.04.2
2022-05-12 06:44:23 status installed libepoxy0:amd64 1.3.1-1ubuntu0.16.04.2
2022-05-12 06:44:23 configure libjson-glib-1.0-common:all 1.1.2-0ubuntu1 <none>
2022-05-12 06:44:23 status unpacked libjson-glib-1.0-common:all 1.1.2-0ubuntu1
2022-05-12 06:44:23 status half-configured libjson-glib-1.0-common:all 1.1.2-0ubuntu1
2022-05-12 06:44:23 status installed libjson-glib-1.0-common:all 1.1.2-0ubuntu1
2022-05-12 06:44:23 configure libjson-glib-1.0-0:amd64 1.1.2-0ubuntu1 <none>
2022-05-12 06:44:23 status unpacked libjson-glib-1.0-0:amd64 1.1.2-0ubuntu1
2022-05-12 06:44:23 status half-configured libjson-glib-1.0-0:amd64 1.1.2-0ubuntu1
2022-05-12 06:44:23 status installed libjson-glib-1.0-0:amd64 1.1.2-0ubuntu1
2022-05-12 06:44:23 configure libcapnp-0.5.3:amd64 0.5.3-2ubuntu1.1 <none>
2022-05-12 06:44:23 status unpacked libcapnp-0.5.3:amd64 0.5.3-2ubuntu1.1
2022-05-12 06:44:23 status half-configured libcapnp-0.5.3:amd64 0.5.3-2ubuntu1.1
2022-05-12 06:44:23 status installed libcapnp-0.5.3:amd64 0.5.3-2ubuntu1.1
2022-05-12 06:44:23 configure libboost-filesystem1.58.0:amd64 1.58.0+dfsg-5ubuntu3.1 <none>
2022-05-12 06:44:23 status unpacked libboost-filesystem1.58.0:amd64 1.58.0+dfsg-5ubuntu3.1
2022-05-12 06:44:23 status half-configured libboost-filesystem1.58.0:amd64 1.58.0+dfsg-5ubuntu3.1
2022-05-12 06:44:23 status installed libboost-filesystem1.58.0:amd64 1.58.0+dfsg-5ubuntu3.1
2022-05-12 06:44:23 configure libmircore1:amd64 0.26.3+16.04.20170605-0ubuntu1.1 <none>
2022-05-12 06:44:23 status unpacked libmircore1:amd64 0.26.3+16.04.20170605-0ubuntu1.1
2022-05-12 06:44:23 status half-configured libmircore1:amd64 0.26.3+16.04.20170605-0ubuntu1.1
2022-05-12 06:44:23 status installed libmircore1:amd64 0.26.3+16.04.20170605-0ubuntu1.1
2022-05-12 06:44:23 configure libmircommon7:amd64 0.26.3+16.04.20170605-0ubuntu1.1 <none>
2022-05-12 06:44:23 status unpacked libmircommon7:amd64 0.26.3+16.04.20170605-0ubuntu1.1
2022-05-12 06:44:23 status half-configured libmircommon7:amd64 0.26.3+16.04.20170605-0ubuntu1.1
2022-05-12 06:44:23 status installed libmircommon7:amd64 0.26.3+16.04.20170605-0ubuntu1.1
2022-05-12 06:44:23 configure libprotobuf-lite9v5:amd64 2.6.1-1.3 <none>
2022-05-12 06:44:23 status unpacked libprotobuf-lite9v5:amd64 2.6.1-1.3
2022-05-12 06:44:23 status half-configured libprotobuf-lite9v5:amd64 2.6.1-1.3
2022-05-12 06:44:23 status installed libprotobuf-lite9v5:amd64 2.6.1-1.3
2022-05-12 06:44:23 configure libmirprotobuf3:amd64 0.26.3+16.04.20170605-0ubuntu1.1 <none>
2022-05-12 06:44:23 status unpacked libmirprotobuf3:amd64 0.26.3+16.04.20170605-0ubuntu1.1
2022-05-12 06:44:23 status half-configured libmirprotobuf3:amd64 0.26.3+16.04.20170605-0ubuntu1.1
2022-05-12 06:44:23 status installed libmirprotobuf3:amd64 0.26.3+16.04.20170605-0ubuntu1.1
2022-05-12 06:44:23 configure libxkbcommon0:amd64 0.5.0-1ubuntu2.1 <none>
2022-05-12 06:44:23 status unpacked libxkbcommon0:amd64 0.5.0-1ubuntu2.1
2022-05-12 06:44:23 status half-configured libxkbcommon0:amd64 0.5.0-1ubuntu2.1
2022-05-12 06:44:23 status installed libxkbcommon0:amd64 0.5.0-1ubuntu2.1
2022-05-12 06:44:23 configure libmirclient9:amd64 0.26.3+16.04.20170605-0ubuntu1.1 <none>
2022-05-12 06:44:23 status unpacked libmirclient9:amd64 0.26.3+16.04.20170605-0ubuntu1.1
2022-05-12 06:44:23 status half-configured libmirclient9:amd64 0.26.3+16.04.20170605-0ubuntu1.1
2022-05-12 06:44:23 status installed libmirclient9:amd64 0.26.3+16.04.20170605-0ubuntu1.1
2022-05-12 06:44:23 configure libthai-data:all 0.1.24-2 <none>
2022-05-12 06:44:23 status unpacked libthai-data:all 0.1.24-2
